ATF	1.0
31	41
"Checksum_ImageFile=9af1db4c0f1930d680dfd2d4245ca79b"
"Checksum_ResultFile=f22e1e59b8203700516803ce3223a004"
"Type=Mapix Results 2"
"DateTime=2021/04/15 19:23:11"
"ConfigFile="
"GalFile=L:\RPPA Service\Platform_Projects\2021-02-09_JPL_CoV-Array-7\64 pad grid.gal"
"PixelSize=5"
"Wavelengths=785, 670"
"ImageFiles=L:\RPPA Service\Platform_Projects\2021-03-24_JPL_CoV-Array-9\RPPA0133_12860-V2 A01-D12_IgA_785\Joseph_2021-04-15_19h22m59_5µm_785nmGain000.tif, L:\RPPA Service\Platform_Projects\2021-03-24_JPL_CoV-Array-9\RPPA01161_FastGreen\Joseph_2021-04-06_14h19m00_5µm.tif"
"GrinddingParameters=Find mode = Grid + Blocks + Spots | Max. diameter (% Dth) = 200.0 | Min. diameter (% Dth) = 50.0 | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=L:\RPPA Service\Platform_Projects\2021-03-24_JPL_CoV-Array-9\RPPA0133_12860-V2 A01-D12_IgA_785\Joseph_2021-04-15_19h22m59_5µm_785nmGain000.jpg"
"RatioFormulations=W2/W1 (670/785)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=3680, 2560"
"ImageSize=17760.0, 71040.0"
"JpegOrigin=4615, 2705"
"JpegBrightness=30"
"JpegContrast=79"
"JpegBalance=28"
"Creator=Mapix 9.0.0"
"Scanner=ir710IVD IR0H8_IVD 717045"
"Temperature=32.8"
"Comment="
"Velocity=35 l/s"
"LaserPower=20.0, 5.0"
"PMTGain=0, 10"
"BatchFilename=L:\RPPA Service\InnooScan\Batch methods\CoV_Array image_processing.mbt"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"ID"	"F670 Median - B670"	"F670 Mean - B670"	"F670 Total Intensity"	"F785 Mean"	"F785 Median"	"F785 SD"	"F785 |log Mean/Median|"	"F785 CV"	"B785"	"B785 Mean"	"B785 Median"	"B785 SD"	"B785 |log Mean/Median|"	"B785 CV"	"% > B785+1SD"	"% > B785+2SD"	"F785 % Sat."	"F785 Median - B785"	"F785 Mean - B785"	"F785 Total Intensity"	"SNR 785"	"ExcludedMean 785"	"ExcludedMedian 785"	"Ratio of Medians (670/785)"	"Ratio of Means (670/785)"	"Median of Ratios (670/785)"	"Mean of Ratios (670/785)"	"Ratios SD (670/785)"	"Sum of Medians (670/785)"	"Sum of Means (670/785)"	"Log Ratio (670/785)"	"Rgn Ratio (670/785)"	"Rgn R2 (670/785)"
57	2	7	5154.00	67724.00	139.05	0	Spot (Block57, Row7, Column2)	57673.50	47261.49	28381644.00	54.80	55.00	6.87	0.00	0.13	60.00	58.74	60.00	10.13	0.01	0.17	0.00	0.00	0.00	-5.00	-5.20	28551.00	-0.39	52.04	53.00	-11534.70	-9089.42	0.00	0.00	0.00	57668.50	47256.29	100000.00	0.92	0.84
57	3	7	5446.00	67726.00	146.00	0	Spot (Block57, Row7, Column3)	12038.50	14981.02	12914294.00	57.45	56.00	10.40	0.01	0.18	62.00	77.69	62.00	73.13	0.10	0.94	0.00	0.00	0.00	-6.00	-4.55	33319.00	-0.28	64.97	65.00	-2006.42	-3290.04	0.00	0.00	0.00	12032.50	14976.47	100000.00	0.97	0.93
57	4	7	5752.00	67724.00	138.45	0	Spot (Block57, Row7, Column4)	41617.00	39730.68	24377900.00	68.88	70.00	8.56	0.01	0.12	62.00	78.79	62.00	75.21	0.10	0.95	0.00	0.00	0.00	8.00	6.88	35747.00	-0.13	62.03	65.00	5202.12	5777.59	0.00	0.00	0.00	41625.00	39737.56	12.34	0.94	0.89
57	5	7	6063.00	67726.00	145.40	0	Spot (Block57, Row7, Column5)	58401.00	52740.68	34547960.00	56.29	59.00	10.94	0.02	0.19	66.00	93.46	66.00	73.92	0.15	0.79	0.00	0.00	0.00	-7.00	-9.71	32482.00	-0.50	64.60	64.00	-8343.00	-5434.17	0.00	0.00	0.00	58394.00	52730.97	100000.00	0.93	0.87
57	6	7	6353.00	67724.00	145.30	0	Spot (Block57, Row7, Column6)	15132.00	14966.49	12756081.00	63.58	63.00	6.73	0.00	0.11	69.00	95.40	69.00	75.58	0.14	0.79	0.00	0.00	0.00	-6.00	-5.42	36560.00	-0.42	63.51	62.00	-2522.00	-2762.67	0.00	0.00	0.00	15126.00	14961.07	100000.00	0.99	0.98
57	7	7	6668.00	67720.00	161.55	0	Spot (Block57, Row7, Column7)	8535.00	8912.70	11452246.00	64.92	64.00	8.99	0.01	0.14	66.00	79.58	66.00	45.02	0.08	0.57	0.00	0.00	0.00	-2.00	-1.08	46612.00	-0.33	64.12	58.00	-4267.50	-8246.55	0.00	0.00	0.00	8533.00	8911.62	100000.00	0.97	0.94
57	8	7	6953.00	67724.00	147.00	-50	Spot (Block57, Row7, Column8)	9.00	55.50	4112695.00	62.59	63.00	6.58	0.00	0.11	63.00	76.66	63.00	44.51	0.09	0.58	0.00	0.00	0.00	0.00	-0.41	36864.00	-0.32	63.20	64.00	100000.00	-134.54	55.56	54.20	0.12	9.00	55.09	100000.00	0.83	0.69
57	1	8	4851.00	68042.00	158.85	0	Spot (Block57, Row8, Column1)	35681.00	35285.31	29657420.00	64.37	66.00	8.96	0.01	0.14	60.00	60.04	60.00	10.94	0.00	0.18	27.00	0.00	0.00	6.00	4.37	44995.00	0.40	62.37	64.00	5946.83	8073.46	0.00	0.00	0.00	35687.00	35289.68	12.54	0.97	0.94
57	2	8	5149.00	68022.00	139.35	0	Spot (Block57, Row8, Column2)	37945.00	37756.47	23468188.00	56.38	57.00	7.72	0.00	0.14	59.00	58.60	59.00	10.09	0.00	0.17	4.00	0.00	0.00	-2.00	-2.62	29542.00	-0.22	56.48	56.00	-18972.50	-14399.11	0.00	0.00	0.00	37943.00	37753.85	100000.00	0.97	0.94
57	3	8	5462.00	68025.00	138.90	0	Spot (Block57, Row8, Column3)	58452.00	52660.48	31066828.00	63.35	63.00	5.51	0.00	0.09	63.00	80.80	63.00	75.26	0.11	0.93	0.00	0.00	0.00	0.00	0.35	32940.00	-0.23	63.29	63.00	100000.00	152130.55	0.00	0.00	0.00	58452.00	52660.83	100000.00	0.81	0.66
57	4	8	5756.00	68025.00	169.05	0	Spot (Block57, Row8, Column4)	58470.00	58437.65	51813132.00	58.95	61.00	9.53	0.01	0.16	62.00	79.89	62.00	76.80	0.11	0.96	0.00	0.00	0.00	-1.00	-3.05	46627.00	-0.27	57.81	59.00	-58470.00	-19140.45	0.00	0.00	0.00	58469.00	58434.60	100000.00	0.15	0.02
57	5	8	6044.00	68024.00	142.20	0	Spot (Block57, Row8, Column5)	40624.00	41064.61	26522928.00	58.11	58.50	6.55	0.00	0.11	62.00	82.68	62.00	72.60	0.13	0.88	0.00	0.00	0.00	-3.50	-3.89	32078.00	-0.34	59.74	60.00	-11606.86	-10562.75	0.00	0.00	0.00	40620.50	41060.72	100000.00	0.96	0.93
57	6	8	6364.00	68025.00	143.95	0	Spot (Block57, Row8, Column6)	58601.00	58316.96	36997600.00	58.05	62.00	11.83	0.03	0.20	62.00	82.36	62.00	72.57	0.12	0.88	0.00	0.00	0.00	0.00	-3.95	32913.00	-0.33	58.80	60.00	100000.00	-14754.89	0.00	0.00	0.00	58601.00	58313.01	100000.00	0.26	0.07
57	7	8	6645.00	68026.00	152.50	0	Spot (Block57, Row8, Column7)	58730.00	58617.09	41935944.00	59.24	61.00	7.62	0.01	0.13	60.00	60.67	60.00	14.19	0.00	0.23	0.00	0.00	0.00	1.00	-0.76	37971.00	-0.10	61.89	62.00	58730.00	-76837.51	0.00	0.00	0.00	58731.00	58616.33	15.84	0.28	0.08
57	8	8	6930.00	68034.00	150.40	0	Spot (Block57, Row8, Column8)	58806.00	58630.44	40392496.00	63.43	64.00	8.56	0.00	0.13	61.00	61.50	61.00	13.71	0.00	0.22	8.00	0.00	0.00	3.00	2.43	39200.00	0.14	60.46	64.00	19602.00	24123.58	0.00	0.00	0.00	58809.00	58632.87	14.26	0.25	0.06
58	1	1	9374.00	65931.00	163.95	0	Spot (Block58, Row1, Column1)	56394.00	56118.27	48618644.00	59.75	61.00	9.42	0.01	0.16	65.00	143.95	65.00	313.74	0.35	2.18	0.00	0.00	0.00	-4.00	-5.25	44517.00	-0.27	59.87	60.00	-14098.50	-10698.09	0.00	0.00	0.00	56390.00	56113.03	100000.00	0.52	0.27
58	2	1	9664.00	65923.00	141.95	0	Spot (Block58, Row1, Column2)	15759.50	15858.77	13441300.00	51.98	52.00	10.09	0.00	0.19	61.00	60.64	61.00	12.75	0.00	0.21	0.00	0.00	0.00	-9.00	-9.02	28382.00	-0.68	51.13	50.00	-1751.06	-1758.51	0.00	0.00	0.00	15750.50	15849.75	100000.00	0.99	0.99
58	3	1	9963.00	65925.00	137.35	0	Spot (Block58, Row1, Column3)	57743.00	51725.41	29996972.00	48.12	47.00	8.49	0.01	0.18	61.00	60.35	61.00	11.48	0.00	0.19	0.00	0.00	0.00	-14.00	-12.88	24252.00	-1.07	44.79	43.00	-4124.50	-4015.65	0.00	0.00	0.00	57729.00	51712.52	100000.00	0.78	0.61
58	4	1	10262.00	65922.00	134.55	0	Spot (Block58, Row1, Column4)	55005.50	47552.59	26903456.00	55.62	57.00	9.16	0.01	0.16	63.00	65.60	63.00	19.05	0.02	0.29	0.00	0.00	0.00	-6.00	-7.38	27032.00	-0.52	52.86	51.00	-9167.58	-6444.66	0.00	0.00	0.00	54999.50	47545.21	100000.00	0.93	0.86
58	5	1	10562.00	65922.00	142.90	0	Spot (Block58, Row1, Column5)	57655.00	57631.11	36031400.00	65.12	66.00	8.32	0.01	0.13	62.00	64.62	62.00	20.62	0.02	0.32	2.00	0.00	0.00	4.00	3.12	35816.00	0.02	62.69	64.00	14413.75	18471.49	0.00	0.00	0.00	57659.00	57634.23	13.82	0.15	0.02
58	6	1	10837.00	65926.00	143.80	0	Spot (Block58, Row1, Column6)	44496.50	42352.46	28328044.00	56.82	57.00	11.19	0.00	0.20	62.00	60.08	62.00	12.51	0.01	0.21	3.00	0.00	0.00	-5.00	-5.18	31932.00	-0.26	56.95	58.00	-8899.30	-8173.79	0.00	0.00	0.00	44491.50	42347.28	100000.00	0.97	0.95
58	7	1	11129.00	65936.00	140.05	0	Spot (Block58, Row1, Column7)	34723.00	36557.36	23619056.00	61.80	62.00	7.68	0.00	0.12	64.00	280.49	64.00	891.04	0.64	3.18	0.00	0.00	0.00	-2.00	-2.20	32692.00	-0.25	64.86	66.00	-17361.50	-16614.12	0.00	0.00	0.00	34721.00	36555.16	100000.00	0.98	0.96
58	8	1	11466.00	65915.00	154.10	0	Spot (Block58, Row1, Column8)	57528.00	57527.98	42925812.00	62.90	63.00	7.49	0.00	0.12	63.00	283.55	63.00	898.04	0.65	3.17	0.00	0.00	0.00	0.00	-0.10	41197.00	-0.25	65.84	65.00	100000.00	-554128.81	0.00	0.00	0.00	57528.00	57527.88	100000.00	0.11	0.01
58	1	2	9352.00	66212.00	213.00	0	Spot (Block58, Row2, Column1)	3961.50	4006.65	16029999.00	52.50	52.50	10.33	0.00	0.20	59.00	59.36	59.00	11.77	0.00	0.20	3.00	0.00	0.00	-6.50	-6.50	67618.00	-0.58	56.89	59.50	-609.46	-616.26	0.00	0.00	0.00	3955.00	4000.15	100000.00	0.99	0.99
58	2	2	9658.00	66221.00	148.75	0	Spot (Block58, Row2, Column2)	57849.00	57717.75	39635020.00	58.37	60.00	11.83	0.01	0.20	60.00	60.24	60.00	11.18	0.00	0.19	12.00	0.00	0.00	0.00	-1.63	35375.00	-0.17	58.26	58.00	100000.00	-35509.61	0.00	0.00	0.00	57849.00	57716.12	100000.00	0.23	0.05
58	3	2	9945.00	66218.00	137.15	0	Spot (Block58, Row2, Column3)	58044.00	52626.01	30539648.00	61.14	60.00	9.02	0.01	0.15	61.00	60.86	61.00	11.84	0.00	0.19	9.00	0.00	0.00	-1.00	0.14	31060.00	0.02	63.55	64.50	-58044.00	371308.41	0.00	0.00	0.00	58043.00	52626.15	100000.00	0.76	0.58
58	4	2	10259.00	66221.00	144.90	0	Spot (Block58, Row2, Column4)	36490.00	36245.29	25201304.00	49.97	50.00	8.16	0.00	0.16	64.00	67.54	64.00	22.20	0.02	0.33	0.00	0.00	0.00	-14.00	-14.03	28633.00	-0.79	53.01	53.50	-2606.43	-2583.47	0.00	0.00	0.00	36476.00	36231.25	100000.00	0.99	0.98
58	5	2	10562.00	66225.00	176.25	0	Spot (Block58, Row2, Column5)	4377.00	5252.83	11539627.00	58.09	61.00	13.68	0.02	0.24	66.00	80.37	66.00	45.68	0.09	0.57	0.00	0.00	0.00	-5.00	-7.91	50364.00	-0.49	61.69	59.00	-875.40	-664.07	0.00	0.00	0.00	4372.00	5244.92	100000.00	0.71	0.51
58	6	2	10864.00	66222.00	144.15	0	Spot (Block58, Row2, Column6)	57327.00	57033.72	36796632.00	60.41	60.00	10.30	0.00	0.17	62.00	71.37	62.00	42.30	0.06	0.59	0.00	0.00	0.00	-2.00	-1.59	34069.00	-0.26	57.88	57.00	-28663.50	-35780.89	0.00	0.00	0.00	57325.00	57032.12	100000.00	0.35	0.12
58	7	2	11155.00	66222.00	142.75	0	Spot (Block58, Row2, Column7)	57225.00	53604.66	34362908.00	54.45	56.00	13.03	0.01	0.24	63.00	67.54	63.00	28.67	0.03	0.42	0.00	0.00	0.00	-7.00	-8.55	30217.00	-0.46	51.22	52.00	-8175.00	-6265.92	0.00	0.00	0.00	57218.00	53596.11	100000.00	0.82	0.67
58	8	2	11450.00	66221.00	247.25	0	Spot (Block58, Row2, Column8)	23298.50	25870.61	60261232.00	54.01	54.00	10.30	0.00	0.19	64.00	69.71	64.00	30.87	0.04	0.44	0.00	0.00	0.00	-10.00	-9.99	95542.00	-0.51	54.29	53.00	-2329.85	-2589.40	0.00	0.00	0.00	23288.50	25860.62	100000.00	0.86	0.75
58	1	3	9363.00	66523.00	148.55	0	Spot (Block58, Row3, Column1)	58483.00	58449.73	39628892.00	58.02	60.00	11.67	0.01	0.20	62.00	63.01	62.00	12.84	0.01	0.20	4.00	0.00	0.00	-2.00	-3.98	35102.00	-0.39	55.67	58.00	-29241.50	-14685.26	0.00	0.00	0.00	58481.00	58445.75	100000.00	0.11	0.01
58	2	3	9663.00	66524.00	137.75	0	Spot (Block58, Row3, Column2)	42542.00	40130.85	24104672.00	57.67	58.00	7.07	0.00	0.12	65.00	67.55	65.00	15.39	0.02	0.23	0.00	0.00	0.00	-7.00	-7.33	29413.00	-0.64	58.65	59.50	-6077.43	-5476.78	0.00	0.00	0.00	42535.00	40123.52	100000.00	0.93	0.86
58	3	3	9932.00	66518.00	164.15	0	Spot (Block58, Row3, Column3)	3652.00	3945.47	8292788.00	59.35	60.00	13.54	0.00	0.23	64.00	64.34	64.00	15.48	0.00	0.24	6.00	0.00	0.00	-4.00	-4.65	43921.00	-0.32	64.76	66.00	-913.00	-848.98	0.00	0.00	0.00	3648.00	3940.82	100000.00	0.98	0.96
58	4	3	10253.00	66522.00	138.80	0	Spot (Block58, Row3, Column4)	57929.00	50130.43	30138620.00	51.79	54.00	9.15	0.02	0.18	60.00	59.41	60.00	12.01	0.00	0.20	0.00	0.00	0.00	-6.00	-8.21	27036.00	-0.63	54.73	56.50	-9654.83	-6108.33	0.00	0.00	0.00	57923.00	50122.22	100000.00	0.92	0.84
58	5	3	10557.00	66522.00	134.35	0	Spot (Block58, Row3, Column5)	57541.00	53058.97	29549832.00	60.46	60.00	8.65	0.00	0.14	68.00	84.73	68.00	49.61	0.10	0.59	0.00	0.00	0.00	-8.00	-7.54	29265.00	-0.49	65.71	66.00	-7192.62	-7041.55	0.00	0.00	0.00	57533.00	53051.44	100000.00	0.75	0.57
58	6	3	10857.00	66523.00	142.70	0	Spot (Block58, Row3, Column6)	29042.50	28777.55	20305352.00	59.88	59.00	10.66	0.01	0.18	67.00	83.37	67.00	49.70	0.09	0.60	0.00	0.00	0.00	-8.00	-7.12	32815.00	-0.47	62.78	62.50	-3630.31	-4042.58	0.00	0.00	0.00	29034.50	28770.43	100000.00	0.99	0.98
58	7	3	11162.00	66531.00	139.45	0	Spot (Block58, Row3, Column7)	51154.00	46209.02	29015628.00	52.71	51.00	9.42	0.01	0.18	62.00	69.24	62.00	32.66	0.05	0.47	0.00	0.00	0.00	-11.00	-9.29	27988.00	-0.51	62.22	60.00	-4650.36	-4973.04	0.00	0.00	0.00	51143.00	46199.73	100000.00	0.81	0.66
58	8	3	11452.00	66519.00	144.25	0	Spot (Block58, Row3, Column8)	36997.00	36213.06	25291124.00	55.24	57.00	8.84	0.01	0.16	64.00	70.79	64.00	32.77	0.04	0.46	0.00	0.00	0.00	-7.00	-8.76	31321.00	-0.47	57.90	57.00	-5285.29	-4133.85	0.00	0.00	0.00	36990.00	36204.30	100000.00	0.97	0.95
58	1	4	9353.00	66822.00	137.85	0	Spot (Block58, Row4, Column1)	38291.00	38315.12	23198828.00	56.31	56.00	7.82	0.00	0.14	64.00	70.89	64.00	30.88	0.04	0.44	0.00	0.00	0.00	-8.00	-7.69	29001.00	-0.47	59.00	59.00	-4786.38	-4984.16	0.00	0.00	0.00	38283.00	38307.43	100000.00	0.97	0.95
58	2	4	9657.00	66822.00	148.40	0	Spot (Block58, Row4, Column2)	7934.00	7801.70	8937418.00	50.75	51.00	10.12	0.00	0.20	67.00	76.48	67.00	33.97	0.06	0.44	0.00	0.00	0.00	-16.00	-16.25	30853.00	-0.76	54.83	57.00	-495.88	-479.96	0.00	0.00	0.00	7918.00	7785.45	100000.00	0.99	0.99
58	3	4	9951.00	66822.00	142.60	0	Spot (Block58, Row4, Column3)	58354.00	58354.00	35913472.00	66.89	69.00	14.50	0.01	0.22	64.00	68.17	64.00	23.80	0.03	0.35	4.00	0.00	0.00	5.00	2.89	36658.00	-0.05	58.54	60.50	11670.80	20162.69	0.00	0.00	0.00	58359.00	58356.89	13.51	1.00	1.00
58	4	4	10236.00	66821.00	147.20	0	Spot (Block58, Row4, Column4)	58104.00	52962.26	35632308.00	66.26	67.00	8.93	0.00	0.13	61.00	61.27	61.00	13.26	0.00	0.22	18.00	0.00	0.00	6.00	5.26	39094.00	0.38	61.34	62.00	9684.00	10066.92	0.00	0.00	0.00	58110.00	52967.52	13.24	0.86	0.74
58	5	4	10582.00	66815.00	260.25	0	Spot (Block58, Row4, Column5)	1232.00	1302.46	17901322.00	70.51	62.00	29.84	0.06	0.42	63.00	69.79	63.00	25.42	0.04	0.36	13.00	8.00	0.00	-1.00	7.51	138620.00	0.03	76.04	60.00	-1232.00	173.46	38.87	46.62	0.29	1231.00	1309.96	100000.00	0.88	0.78
58	6	4	10867.00	66819.00	170.55	0	Spot (Block58, Row4, Column6)	57355.50	54027.95	50450756.00	62.79	63.00	9.92	0.00	0.16	67.00	81.64	67.00	49.84	0.09	0.61	0.00	0.00	0.00	-4.00	-4.21	50919.00	-0.38	70.35	68.00	-14338.88	-12819.39	0.00	0.00	0.00	57351.50	54023.74	100000.00	0.76	0.58
58	7	4	11166.00	66818.00	148.55	0	Spot (Block58, Row4, Column7)	24687.50	25333.21	20290308.00	62.35	63.00	8.29	0.00	0.13	61.00	71.04	61.00	46.40	0.07	0.65	0.00	0.00	0.00	2.00	1.35	37660.00	-0.19	58.35	59.00	12343.75	18751.53	0.00	0.00	0.00	24689.50	25334.56	13.59	0.97	0.95
58	8	4	11454.00	66821.00	138.30	0	Spot (Block58, Row4, Column8)	57370.00	49637.23	29768348.00	60.88	60.00	7.59	0.01	0.12	59.00	57.98	59.00	11.65	0.01	0.20	13.00	0.00	0.00	1.00	1.88	31353.00	0.25	58.86	58.00	57370.00	26408.23	0.00	0.00	0.00	57371.00	49639.11	15.81	0.82	0.67
58	1	5	9363.00	67127.00	137.55	0	Spot (Block58, Row5, Column1)	58853.00	58819.32	33536932.00	59.77	61.00	8.36	0.01	0.14	71.00	89.36	71.00	48.60	0.10	0.54	0.00	0.00	0.00	-10.00	-11.23	30601.00	-0.61	59.88	62.00	-5885.30	-5236.57	0.00	0.00	0.00	58843.00	58808.09	100000.00	0.18	0.03
58	2	5	9654.00	67121.00	139.25	0	Spot (Block58, Row5, Column2)	42229.00	39813.75	24493828.00	56.43	55.00	13.66	0.01	0.24	69.00	84.85	69.00	42.44	0.09	0.50	0.00	0.00	0.00	-14.00	-12.57	29624.00	-0.67	49.81	46.00	-3016.36	-3166.52	0.00	0.00	0.00	42215.00	39801.18	100000.00	0.98	0.97
58	3	5	9961.00	67124.00	147.70	0	Spot (Block58, Row5, Column3)	58533.50	57780.55	38480872.00	62.07	62.00	12.41	0.00	0.20	63.00	65.63	63.00	23.09	0.02	0.35	1.00	0.00	0.00	-1.00	-0.93	36871.00	-0.15	71.14	71.00	-58533.50	-62289.81	0.00	0.00	0.00	58532.50	57779.63	100000.00	0.38	0.14
58	4	5	10258.00	67122.00	144.75	0	Spot (Block58, Row5, Column4)	58337.00	58335.40	37223280.00	49.99	50.00	9.53	0.00	0.19	63.00	63.41	63.00	16.07	0.00	0.25	0.00	0.00	0.00	-13.00	-13.01	28394.00	-0.84	51.59	51.00	-4487.46	-4483.70	0.00	0.00	0.00	58324.00	58322.39	100000.00	0.11	0.01
58	5	5	10562.00	67123.00	141.35	0	Spot (Block58, Row5, Column5)	58057.00	58047.22	35646008.00	58.51	60.00	8.34	0.01	0.14	60.00	61.52	60.00	16.23	0.01	0.26	0.00	0.00	0.00	0.00	-1.49	31828.00	-0.19	57.33	62.00	100000.00	-38888.82	0.00	0.00	0.00	58057.00	58045.73	100000.00	0.19	0.03
58	6	5	10868.00	67123.00	140.90	0	Spot (Block58, Row5, Column6)	57698.00	52646.23	32600700.00	65.41	66.00	8.64	0.00	0.13	64.00	76.64	64.00	50.80	0.08	0.66	0.00	0.00	0.00	2.00	1.41	35258.00	-0.22	66.57	67.00	28849.00	37239.32	0.00	0.00	0.00	57700.00	52647.64	14.82	0.82	0.66
58	7	5	11162.00	67122.00	156.50	0	Spot (Block58, Row5, Column7)	57742.00	54938.61	42406956.00	59.79	61.00	9.69	0.01	0.16	65.00	77.74	65.00	50.54	0.08	0.65	0.00	0.00	0.00	-4.00	-5.21	40421.00	-0.36	57.53	57.00	-14435.50	-10553.71	0.00	0.00	0.00	57738.00	54933.40	100000.00	0.68	0.46
58	8	5	11464.00	67124.00	142.75	0	Spot (Block58, Row5, Column8)	57658.00	57520.99	36165384.00	63.12	64.00	11.69	0.01	0.19	59.00	58.21	59.00	11.21	0.01	0.19	28.00	3.00	0.00	5.00	4.12	34903.00	0.44	62.78	64.00	11531.60	13975.88	0.00	0.00	0.00	57663.00	57525.11	13.49	0.24	0.06
58	1	6	9360.00	67423.00	138.85	0	Spot (Block58, Row6, Column1)	22832.00	22486.23	15119108.00	67.17	67.00	9.36	0.00	0.14	68.00	85.52	68.00	45.03	0.10	0.53	0.00	0.00	0.00	-1.00	-0.83	34861.00	-0.41	66.36	64.50	-22832.00	-27077.35	0.00	0.00	0.00	22831.00	22485.40	100000.00	0.97	0.94
58	2	6	9647.00	67433.00	142.95	0	Spot (Block58, Row6, Column2)	34739.50	34004.59	22341732.00	57.15	59.00	9.63	0.01	0.17	62.00	69.59	62.00	31.36	0.05	0.45	0.00	0.00	0.00	-3.00	-4.85	31317.00	-0.40	60.03	62.00	-11579.83	-7008.09	0.00	0.00	0.00	34736.50	33999.73	100000.00	0.98	0.95
58	3	6	9934.00	67419.00	141.20	0	Spot (Block58, Row6, Column3)	45944.00	43577.22	27237024.00	58.67	58.00	7.64	0.00	0.13	60.00	59.80	60.00	12.66	0.00	0.21	4.00	0.00	0.00	-2.00	-1.33	31622.00	-0.09	56.94	56.00	-22972.00	-32713.27	0.00	0.00	0.00	45942.00	43575.89	100000.00	0.92	0.85
58	4	6	10259.00	67424.00	143.40	0	Spot (Block58, Row6, Column4)	58484.00	58410.19	36724028.00	63.12	65.00	10.79	0.01	0.17	58.00	58.99	58.00	15.41	0.01	0.26	12.00	0.00	0.00	7.00	5.12	35410.00	0.27	61.75	64.00	8354.86	11409.51	0.00	0.00	0.00	58491.00	58415.31	13.03	0.23	0.05
58	5	6	10561.00	67424.00	138.25	0	Spot (Block58, Row6, Column5)	58304.00	58249.18	33853516.00	50.00	50.00	11.97	0.00	0.24	61.00	67.94	61.00	33.55	0.05	0.49	0.00	0.00	0.00	-11.00	-11.00	25848.00	-0.54	56.32	60.00	-5300.36	-5293.52	0.00	0.00	0.00	58293.00	58238.18	100000.00	0.14	0.02
58	6	6	10854.00	67423.00	137.25	0	Spot (Block58, Row6, Column6)	54950.00	46574.93	27532480.00	53.20	53.00	8.19	0.00	0.15	62.00	68.61	62.00	33.31	0.04	0.49	0.00	0.00	0.00	-9.00	-8.80	27133.00	-0.46	53.71	50.00	-6105.56	-5293.79	0.00	0.00	0.00	54941.00	46566.13	100000.00	0.88	0.78
58	7	6	11160.00	67423.00	143.50	0	Spot (Block58, Row6, Column7)	58086.00	57939.73	36683376.00	62.86	63.00	10.22	0.00	0.16	64.00	73.87	64.00	40.12	0.06	0.54	0.00	0.00	0.00	-1.00	-1.14	35266.00	-0.27	60.26	59.00	-58086.00	-50946.93	0.00	0.00	0.00	58085.00	57938.59	100000.00	0.21	0.04
58	8	6	11462.00	67427.00	142.70	0	Spot (Block58, Row6, Column8)	57829.00	57737.76	35994360.00	57.31	59.00	10.23	0.01	0.18	65.00	73.85	65.00	39.06	0.06	0.53	0.00	0.00	0.00	-6.00	-7.69	31518.00	-0.42	59.32	60.50	-9638.17	-7503.73	0.00	0.00	0.00	57823.00	57730.07	100000.00	0.17	0.03
58	1	7	9359.00	67723.00	146.10	0	Spot (Block58, Row7, Column1)	13813.00	13891.94	11832411.00	52.80	55.00	9.06	0.02	0.17	59.00	61.78	59.00	17.15	0.02	0.28	0.00	0.00	0.00	-4.00	-6.20	30571.00	-0.52	52.19	53.00	-3453.25	-2240.51	0.00	0.00	0.00	13809.00	13885.74	100000.00	0.97	0.95
58	2	7	9658.00	67722.00	138.45	0	Spot (Block58, Row7, Column2)	49853.00	44156.23	26455788.00	58.96	62.00	11.47	0.02	0.19	58.00	57.49	58.00	9.82	0.00	0.17	25.00	2.00	0.00	4.00	0.96	30658.00	0.15	59.94	61.00	12463.25	46106.96	0.00	0.00	0.00	49857.00	44157.19	13.61	0.97	0.94
58	3	7	9944.00	67725.00	149.95	0	Spot (Block58, Row7, Column3)	11623.00	13633.73	12602502.00	65.14	65.00	8.80	0.00	0.14	59.00	71.14	59.00	59.45	0.08	0.84	0.00	0.00	0.00	6.00	6.14	39933.00	-0.10	61.12	64.00	1937.17	2219.19	0.00	0.00	0.00	11629.00	13639.87	10.92	0.95	0.90
58	4	7	10257.00	67723.00	138.30	0	Spot (Block58, Row7, Column4)	43132.00	41245.36	25002100.00	58.56	59.00	12.14	0.00	0.21	59.00	70.84	59.00	64.77	0.08	0.91	0.00	0.00	0.00	0.00	-0.44	30334.00	-0.19	63.90	64.00	100000.00	-93706.44	0.00	0.00	0.00	43132.00	41244.92	100000.00	0.97	0.94
58	5	7	10564.00	67724.00	147.75	0	Spot (Block58, Row7, Column5)	58383.00	54531.71	36640428.00	65.20	65.00	9.31	0.00	0.14	67.00	89.06	67.00	66.19	0.12	0.74	0.00	0.00	0.00	-2.00	-1.80	38730.00	-0.36	67.09	66.00	-29191.50	-30329.41	0.00	0.00	0.00	58381.00	54529.92	100000.00	0.79	0.63
