antigen	block	intercept	slope	antigen_number	display_order	product_code	lot_number	slide_name	sample_plate	immunoglobulin	gain_normalised_intensity
NTD	15	25.28307224	5.820701233	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	316.3181339
NTD	16	37.79578404	8.873313692	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	481.4614687
NTD	17	37.52173719	8.910415398	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	483.0425071
NTD	18	59.58083902	8.732712123	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	496.2164452
NTD	19	36.71078351	4.000312933	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	236.7264302
NTD	20	40.94351464	12.0207494	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	641.9809847
NTD	21	24.6682944	3.833138752	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	216.325232
NTD	22	96.14809484	24.88260506	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	1340.278348
NTD	23	51.0783625	10.65643691	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	583.9002081
NTD	24	61.12947991	22.37661291	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	1179.960125
NTD	25	132.1026862	24.45466757	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	1354.836065
NTD	26	240.255911	79.6864517	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	4224.578496
NTD	27	136.0733991	27.52686839	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	1512.416819
NTD	28	53.45769811	23.37440446	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	1222.177921
NTD	29	142.6523937	21.4963788	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	1217.471334
NTD	30	162.1663515	33.57644098	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	1840.988401
NTD	31	90.79777861	13.66615064	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	774.1053105
NTD	32	25.48435349	4.980834433	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	274.5260751
NTD	33	31.77399605	3.462005403	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	204.8742662
NTD	34	439.5556298	214.8532044	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	11182.21585
NTD	35	263.1819909	64.00724154	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	3463.544068
NTD	36	158.3774688	25.04990003	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	1410.87247
NTD	37	25.21862462	5.931789105	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	321.8080799
NTD	38	1535.366602	280.1456026	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	15542.64673
NTD	39	367.1644233	83.91165259	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	4562.747053
NTD	40	112.9121395	18.68268949	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	1047.046614
NTD	41	34.72869518	8.06204795	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	437.8310927
NTD	42	100.8848008	14.23406081	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	812.5878411
NTD	43	156.0005822	29.6390581	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	1637.953487
NTD	44	21.96352192	4.283333951	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	236.1302195
NTD	45	24.64547843	4.02744419	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	226.0176879
NTD	46	20.46164377	4.359441806	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	238.4337341
NTD	47	26.43820438	5.410225349	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	296.9494718
NTD	48	25.42316921	4.214463765	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	236.1463575
NTD	49	37.42357432	4.071943382	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	241.0207434
NTD	50	20.06209922	5.597463109	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	299.9352547
NTD	51	26.05505202	4.329260253	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	242.5180647
NTD	52	25.18861364	3.643806549	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	207.3789411
NTD	53	54.30568245	10.90907685	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	599.7595248
NTD	54	74.37758194	10.69177916	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	608.9665401
NTD	55	41.68090634	12.73103122	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	678.2324674
NTD	56	25.15776638	3.644550456	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	207.3852892
NTD	57	23.92554373	4.149403442	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	231.3957158
NTD	58	24.07844832	4.067194962	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	227.4381964
NTD	59	28.86190957	3.827829	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	220.2533596
NTD	60	25.1550337	3.644630712	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	207.3865693
NTD	61	25.15500791	3.644631496	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	207.3865827
NTD	62	25.15776652	3.644550452	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	207.3852891
NTD	63	25.24510871	3.64198444	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	207.3443307
NTD	64	25.24510871	3.64198444	4	4	S1D-C52H6	3743a-207EF1-SX	IgA_1	Sample_Plate_1	IgA	207.3443307
EP-ecoli	1	328.8457238	113.8767195	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	6022.681699
EP-ecoli	2	135.6052192	36.63331612	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	1967.271025
EP-ecoli	3	211.6760211	64.74592236	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	3448.972139
EP-ecoli	4	106.2941762	22.40930243	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	1226.759298
EP-ecoli	5	65.9787081	11.75657364	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	653.8073902
EP-ecoli	6	83.60051078	15.59384517	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	863.2927692
EP-ecoli	7	72.90063471	11.03399126	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	624.6001978
EP-ecoli	8	64.19950868	13.26560396	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	727.4797064
EP-ecoli	9	92.24535572	50.72677638	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	2628.584175
EP-ecoli	10	94.43052487	19.82538322	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	1085.699686
EP-ecoli	11	69.28453809	8.793740779	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	508.971577
EP-ecoli	12	54.98274635	8.289541855	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	469.4598391
EP-ecoli	13	2.508053747	21.35751934	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	1070.384021
EP-ecoli	14	80.41750526	34.05477766	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	1783.156388
EP-ecoli	15	67.78911812	8.900138746	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	512.7960554
EP-ecoli	16	103.4148064	18.35448956	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	1021.139284
EP-ecoli	17	449.8058828	436.3799488	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	22268.80332
EP-ecoli	18	85.88890808	19.38733028	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	1055.255422
EP-ecoli	19	76.24569701	7.192277434	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	435.8595687
EP-ecoli	20	94.26881698	18.87735445	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	1038.136539
EP-ecoli	21	135.4477368	27.84996522	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	1527.945998
EP-ecoli	22	75.10139207	14.05672765	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	777.9377747
EP-ecoli	23	74.8343788	14.00044962	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	774.8568596
EP-ecoli	24	110.0674547	19.38471919	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	1079.303414
EP-ecoli	25	76.85029802	39.67523643	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	2060.612119
EP-ecoli	26	153.3369671	48.0656975	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	2556.621842
EP-ecoli	27	83.02752058	16.60470832	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	913.2629368
EP-ecoli	28	118.153533	23.97475913	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	1316.891489
EP-ecoli	29	108.4867599	27.5191273	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	1484.443125
EP-ecoli	30	123.2875467	30.0690585	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	1626.740472
EP-ecoli	31	340.7948268	101.0585642	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	5393.723035
EP-ecoli	32	87.80532208	21.68229315	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	1171.91998
EP-ecoli	33	69.21138716	13.4432256	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	741.3726674
EP-ecoli	34	177.8965125	41.57549099	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	2256.671062
EP-ecoli	35	150.7245502	40.33055772	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	2167.252436
EP-ecoli	36	191.0314617	32.54185211	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	1818.124067
EP-ecoli	37	88.37396094	20.68093863	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	1122.420893
EP-ecoli	38	1939.317509	230.8569844	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	13482.16673
EP-ecoli	39	248.4127675	59.09780976	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	3203.303255
EP-ecoli	40	136.2790241	44.47510313	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	2360.034181
EP-ecoli	41	115.3981972	27.31537369	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	1481.166882
EP-ecoli	42	213.5427464	76.52733427	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	4039.90946
EP-ecoli	43	119.7953013	23.20228027	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	1279.909315
EP-ecoli	44	163.8265633	43.1502188	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	2321.337503
EP-ecoli	45	93.83292774	15.55970411	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	871.8181331
EP-ecoli	46	105.9468132	18.94842578	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	1053.368102
EP-ecoli	47	99.82138176	17.06956213	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	953.2994881
EP-ecoli	48	107.2666822	16.08030001	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	911.2816826
EP-ecoli	49	174.2561908	48.80919309	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	2614.715845
EP-ecoli	50	139.0305852	32.97750099	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	1787.905635
EP-ecoli	51	132.3664004	25.71237491	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	1417.985146
EP-ecoli	52	63.91590172	6.304929166	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	379.16236
EP-ecoli	53	179.6957352	45.42015406	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	2450.703438
EP-ecoli	54	178.5982962	36.12158529	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	1984.677561
EP-ecoli	55	137.1375326	26.94351043	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	1484.313054
EP-ecoli	56	21.78521891	11.24510031	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	584.0402342
EP-ecoli	57	267.9674827	48.28410469	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	2682.172717
EP-ecoli	58	228.1631201	42.70819729	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	2363.572984
EP-ecoli	59	226.3851582	40.50155069	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	2251.462693
EP-ecoli	60	22.88129481	11.20331995	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	583.0472922
EP-ecoli	61	20.08631448	11.28024846	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	584.0987376
EP-ecoli	62	22.78307134	11.16248063	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	580.9071031
EP-ecoli	63	64.13723254	6.841426766	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	406.2085708
EP-ecoli	64	64.33698583	6.307177865	5	5	ENN-C5128	RA3607x-2064F1-TB	IgA_1	Sample_Plate_1	IgA	379.6958791
NP	1	-16.27395271	6.102858609	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	288.8689777
NP	2	-6.047932735	6.205057128	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	304.2049236
NP	3	25.2208788	9.506203757	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	500.5310667
NP	4	-8.341173076	6.501970422	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	316.757348
NP	5	-11.24649673	6.832362293	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	330.3716179
NP	6	-26.89996616	6.205840931	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	283.3920804
NP	7	-16.26605639	7.156414735	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	341.5546804
NP	8	-17.65812952	7.136310907	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	339.1574158
NP	9	-297.4414777	36.03328333	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	1504.222689
NP	10	-72.31561707	9.764655066	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	415.9171362
NP	11	-10.5274476	6.603555617	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	319.6503333
NP	12	-39.6430611	7.036711065	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	312.1924922
NP	13	-36.4470008	7.22055615	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	324.5808067
NP	14	1030.761736	382.7261178	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	20167.06763
NP	15	94.67628276	14.15131088	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	802.2418266
NP	16	36.5731809	9.293906005	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	501.2684812
NP	17	23.99692576	10.79965591	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	563.9797214
NP	18	202.7707921	25.61349245	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	1483.445415
NP	19	-7.978997683	6.852471287	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	334.6445667
NP	20	-4.746368988	6.82523347	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	336.5153045
NP	21	-38.35175535	7.251753637	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	324.2359265
NP	22	21.56011026	8.684793032	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	455.7997618
NP	23	37.30910878	10.18164448	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	546.3913328
NP	24	39.93058302	8.818381987	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	480.8496824
NP	25	-0.211570689	7.186787174	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	359.127788
NP	26	136.3255981	16.97644702	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	985.1479492
NP	27	44.84053391	14.86137097	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	787.9090825
NP	28	221.8166939	25.27851883	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	1485.742635
NP	29	-401.8442078	132.6772763	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	6232.019608
NP	30	26.62474464	8.651240204	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	459.1867549
NP	31	298.6717457	32.94005511	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	1945.674501
NP	32	-12.17112012	6.362756681	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	305.9667139
NP	33	-3.409466	6.655062098	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	329.3436389
NP	34	9.400214238	8.922263745	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	455.5134015
NP	35	2.200351859	6.580920169	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	331.2463603
NP	36	357.3203967	31.22049728	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	1918.345261
NP	37	-5.951349466	7.043767225	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	346.2370118
NP	38	195.8412071	28.66915741	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	1629.299078
NP	39	28.68594257	8.782273018	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	467.7995935
NP	40	84.46601401	12.39814398	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	704.3732128
NP	41	23.14968172	8.858226104	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	466.0609869
NP	42	25.60688864	10.00457212	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	525.8354944
NP	43	0.493464378	6.956761699	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	348.3315493
NP	44	-41.72895236	7.137242139	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	315.1331546
NP	45	-47.89196875	8.124753542	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	358.3457083
NP	46	-43.44119086	8.176347938	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	365.376206
NP	47	42.89250404	9.058476557	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	495.8163319
NP	48	-8.257272146	5.812280377	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	282.3567467
NP	49	11.66994096	7.027397781	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	363.03983
NP	50	7.223329371	7.106621935	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	362.5544261
NP	51	1.757822356	6.771092919	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	340.3124683
NP	52	-23.29036058	6.615611482	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	307.4902135
NP	53	3969.986232	49.18821624	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	6429.397044
NP	54	2465.612615	150.4660946	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	9988.917344
NP	55	1962.728029	108.7741579	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	7401.435922
NP	56	-23.0440298	6.615562985	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	307.7341194
NP	57	-38.77657313	7.395556065	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	331.0012301
NP	58	-39.86633036	7.50706564	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	335.4869517
NP	59	-42.73663521	7.810265642	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	347.7766469
NP	60	5.133153932	6.341074184	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	322.1868631
NP	61	5.186301922	6.340053954	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	322.1889996
NP	62	-7.887690189	6.494944507	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	316.8595352
NP	63	6.203320375	6.329876817	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	322.6971612
NP	64	7.462878711	6.309771263	6	6	NUN-C5227	C542P1-208EF1-TD	IgA_1	Sample_Plate_1	IgA	322.9514419
S1-CHO	1	203.0597168	21.77393358	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	1291.756396
S1-CHO	2	78.19355666	7.036823829	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	430.0347481
S1-CHO	3	218.8627579	35.90694994	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	2014.210255
S1-CHO	4	67.11329582	9.159001679	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	525.0633798
S1-CHO	5	263.3285154	53.86501322	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	2956.579176
S1-CHO	6	222.9822971	55.6899627	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	3007.480432
S1-CHO	7	67.02068569	10.45026663	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	589.5340172
S1-CHO	8	74.8755661	7.772528351	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	463.5019836
S1-CHO	9	325.901922	139.0576475	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	7278.784296
S1-CHO	10	115.19552	5.527787869	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	391.5849134
S1-CHO	11	46.58940703	17.12722069	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	902.9504414
S1-CHO	12	250.563816	28.61734101	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	1681.430866
S1-CHO	13	-13.28034513	12.92482248	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	632.9607788
S1-CHO	14	1805.437982	259.3104846	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	14770.96221
S1-CHO	15	232.5882787	94.55054722	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	4960.11564
S1-CHO	16	315.1593239	50.82231052	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	2856.27485
S1-CHO	17	275.0801041	71.04710926	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	3827.435567
S1-CHO	18	673.0233865	233.723193	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	12359.18304
S1-CHO	19	74.15416882	15.52642371	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	850.4753545
S1-CHO	20	305.9191294	57.25622209	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	3168.730234
S1-CHO	21	67.30558755	11.55263905	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	644.9375402
S1-CHO	22	744.9686548	320.5303401	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	16771.48566
S1-CHO	23	182.7804154	108.8151002	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	5623.535427
S1-CHO	24	379.9973336	185.4996038	7	7	NA	NA	IgA_1	Sample_Plate_1	IgA	9654.977525
