ATF	1.0
30	28
"Checksum_ImageFile=a17bb6ec610d220871dcd4d7dd7f3a10"
"Checksum_ResultFile=28b969f1fb409df4325d61e805f87cf7"
"Type=Mapix Results 2"
"DateTime=2021/04/02 16:18:50"
"ConfigFile="
"GalFile=L:\RPPA Service\Platform_Projects\2021-02-09_JPL_CoV-Array-7\64 pad grid.gal"
"PixelSize=5"
"Wavelengths=785"
"ImageFiles=L:\RPPA Service\Platform_Projects\2021-03-24_JPL_CoV-Array-9\RPPA0140_12860A01-D12_IgM_785\Joseph_2021-04-02_16h18m37_5µm_785nmGain050.tif"
"GrinddingParameters=Find mode = Grid + Blocks + Spots | Max. diameter (% Dth) = 200.0 | Min. diameter (% Dth) = 50.0 | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=L:\RPPA Service\Platform_Projects\2021-03-24_JPL_CoV-Array-9\RPPA0140_12860A01-D12_IgM_785\Joseph_2021-04-02_16h18m37_5µm_785nmGain050.jpg"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=3680, 2560"
"ImageSize=17760.0, 71040.0"
"JpegOrigin=4465, 2635"
"JpegBrightness=41"
"JpegContrast=13"
"JpegBalance=0"
"Creator=Mapix 9.0.0"
"Scanner=ir710IVD IR0H8_IVD 717045"
"Temperature=32.9"
"Comment="
"Velocity=35 l/s"
"LaserPower=20.0"
"PMTGain=50"
"BatchFilename=L:\RPPA Service\InnooScan\Batch methods\CoV_Array image_processing.mbt"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"ID"	"F785 Mean"	"F785 Median"	"F785 SD"	"F785 |log Mean/Median|"	"F785 CV"	"B785"	"B785 Mean"	"B785 Median"	"B785 SD"	"B785 |log Mean/Median|"	"B785 CV"	"% > B785+1SD"	"% > B785+2SD"	"F785 % Sat."	"F785 Median - B785"	"F785 Mean - B785"	"F785 Total Intensity"	"SNR 785"	"ExcludedMean 785"	"ExcludedMedian 785"
1	2	8	4978.00	4947.00	204.40	0	Spot (Block1, Row8, Column2)	5119.38	5026.00	790.07	0.01	0.15	4404.00	4465.35	4404.00	432.25	0.01	0.10	63.00	32.00	0.00	622.00	715.38	6066460.00	1.51	4719.78	4761.00
1	3	8	5259.00	4926.00	140.95	0	Spot (Block1, Row8, Column3)	6541.52	5709.00	4340.57	0.06	0.66	4428.00	4468.48	4428.00	387.09	0.00	0.09	97.00	74.00	0.19	1281.00	2113.52	3512796.00	5.36	5140.61	5056.00
1	4	8	5571.00	4936.00	195.80	0	Spot (Block1, Row8, Column4)	5107.67	5056.50	475.53	0.00	0.09	4401.00	4429.28	4401.00	390.72	0.00	0.09	72.00	38.00	0.00	655.50	706.67	5546925.00	1.74	4672.72	4690.00
1	5	8	5853.00	4934.00	190.60	0	Spot (Block1, Row8, Column5)	4929.49	4922.50	438.70	0.00	0.09	4296.00	4352.88	4296.00	365.74	0.01	0.08	66.00	44.00	0.00	626.50	633.49	5047794.00	1.58	4743.70	4717.50
1	6	8	6170.00	4940.00	192.30	0	Spot (Block1, Row8, Column6)	5092.83	5022.00	596.30	0.01	0.12	4277.00	4320.91	4277.00	371.92	0.00	0.09	74.00	50.00	0.00	745.00	815.83	5322005.00	2.08	4606.53	4626.00
1	7	8	6459.00	4936.00	207.80	0	Spot (Block1, Row8, Column7)	5183.60	5033.00	759.32	0.01	0.15	4365.00	4401.23	4365.00	409.66	0.00	0.09	71.00	41.00	0.00	668.00	818.60	6381012.00	1.91	4669.14	4652.00
1	8	8	6758.00	4940.00	144.75	0	Spot (Block1, Row8, Column8)	11095.97	10908.00	2761.04	0.01	0.25	4597.00	4642.09	4597.00	476.94	0.00	0.10	100.00	100.00	0.00	6311.00	6498.97	6357992.00	13.53	6386.75	6266.50
2	1	1	9171.00	2837.00	155.80	0	Spot (Block2, Row1, Column1)	62213.04	65535.00	6639.43	0.02	0.11	4637.00	4697.34	4637.00	502.56	0.01	0.11	100.00	100.00	72.82	60898.00	57576.04	41434264.00	114.45	22527.53	17214.00
2	2	1	9475.00	2842.00	188.60	0	Spot (Block2, Row1, Column2)	5441.68	5416.50	511.20	0.00	0.09	4576.00	4637.65	4576.00	434.54	0.01	0.09	77.00	48.00	0.00	840.50	865.68	5441677.00	1.85	5071.26	5143.00
2	3	1	9782.00	2841.00	190.90	0	Spot (Block2, Row1, Column3)	5195.71	5234.50	417.09	0.00	0.08	4599.00	4638.49	4599.00	386.64	0.00	0.08	64.00	34.00	0.00	635.50	596.71	5341185.00	1.44	4941.76	4875.00
2	4	1	10071.00	2835.00	201.05	0	Spot (Block2, Row1, Column4)	5586.41	5510.00	534.48	0.01	0.10	4743.00	4794.81	4743.00	417.23	0.00	0.09	77.00	45.00	0.00	767.00	843.41	6418782.00	1.90	5076.15	5046.00
